topik	text
6	"A Chelsea oldaláról Cesc Fabregas lövése volt a legnagyobb helyzet, de Kasper Schmeichel kitolta a léc alá tartó labdát. 
"
6	"A Chelsea nem tudott ma felpörögniForrás: AFP / Glyn KirkA második félidőre sem változott sokat a játék képe, Mahrez megpattanó lövése után csak a szerencse mentette meg a Chelsea-t, majd Conte is érezte, hogy ez így nem mehet tovább és Hazard, valamint Fabregas helyére beküldte Pedrót és Williant. 
"
6	"A londoni csapat kicst magasabb tempóra kapcsolt, a 68. percben pedig megfogyatkozott a Leicester, Chilwell gyűjtött be öt perc alatt két sárga lapot. 
"
6	"Tíz ember ellen sem tudott komoly helyzetet kialakítani Conte csapata, valami nagyon nem stimmelt ma a Chelsea-vel, végül maradt a 0-0, a Manchester United így egy meccsel kevesebbet játszva is a Chelsea előtt maradt a második helyen. 
"
7	"A szurkolói portál információja szerint december 21-én a játékos és az ügynöke elfogadta az FTC kölcsönszerződés utáni időszakra vonatkozó ajánlatát, méghozzá írásban. 
"
6	"Először az volt, hogy késik, vártuk a repülőtéren, majd pedig kaptunk egy ghánai kórházból jelentést, hogy sajnos Joseph Paintsil maláriás. "" 
"
6	"A játékost nem tudtuk elérni, az orvosaink hívták a kórházat, azt az orvost, aki aláírta azt a jelentést, ami a birtokunkban van. 
"
6	"Sajnálatos módon nem tudták elérni: azt az ígéretet kaptuk - ez lassan 24 órája volt -, hogy egy órán belül jelentkeznek, de ez azóta sem történt meg. "" 
"
8	"Könnyen lehet, hogy többet nem láthatják Fradi-mezben a szurkolók Joseph PaintsiltFotó: Polyák Attila - OrigoBetegség esetén a Ferencváros minden segítséget megad a játékosának, és mihamarabb visszavárják. 
"
7	"Az Üllői129. hu úgy értesült, hogy a Fradi már nemzetközi fórumon is lépést tett az ügy tisztázása érdekében. 
"
5	"Az FTC érdekeit az a zürichi sportjogi iroda képviseli az ügyben, amelyik a klub nemzetközi jogi ügyeit már évek óta intézi sikeresen. 
"
2	"A játékos azonban maláriára hivatkozva nem jelent meg a listavezetőnél, miközben Belgiumban egyre több hír lát napvilágot arról, hogy a Genkhez igazol. 
"
2	"\xa0A FTC sportvezetője elmondta, hogy határozott idejű munkaszerződés köti Joseph Paintsilt a Ferencvároshoz, ennek alapján már Budapesten kellene lennie és edzenie a többiekkel. 
"
2	"A Fradinál attól tartanak, hogy a középpályás más csapathoz akar igazolni, ebben az esetben viszont szerződést szegne, és akár kétéves eltiltást is kaphatna. 
"
8	"Orosz Pál az FTC Zrt. vezérigazgatójaFotó: Polyák Attila - Origo „ Malária elleni gyógyszereket kap, otthon kell sokat pihennie "" - mutatta Orosz Pál a TV2-nek azt a leletet, amit egy ghánai kórháztól kaptak. 
"
6	"Hozzátette, hogy már itt kellene lennie, de sajnálatos módon eddig ez nem történt meg. 
"
5	"Nagy Dániel elmondta, hogy a kutatást\xa0Magyarország mellett tíz országban végezték: Ukrajnát kivéve a szomszédos államokban, Németországban, Csehországban, Lengyelországban és Bulgáriában. 
"
6	"Kiemelte, hogy egyik országban sincs meghatározó többségben az az álláspont, hogy az Európai Unió jelenleg jó irányba haladna, de a románoknál, lengyeleknél többen inkább elégedettek. 
"
6	"A szakértő Magyarországgal kapcsolatban kiemelte, hogy a megkérdezettek 27 százaléka inkább elégedett, 57 százaléka pedig inkább elégedetlen Brüsszellel. 
"
6	"Nagy Dániel szerint relatíve magas, de nem kiemelkedő az elégedetlenek aránya. 
"
2	"Szerinte az adatokból az látszik, hogy Magyarország büszke európai uniós tagságára, az uniót értéknek tekinti, azonban csalódottak az emberek, mert a jelenlegi uniós vezetés olyan irányba szeretne menni, amellyel nem értenek egyet. 
"
5	"Ugyanakkor hozzátette, hogy ennek ellenére az emberek háromnegyede nem szeretne kilépni az unióból. 
"
6	"A kutatási igazgatóaz elégedetlenség okai között említette a bevándorlási válság európai uniós kezelését, valamint a centrumországok és a periféria közötti eltéréseket. 
"
7	"\xa0\r Kapcsolódó cikkek\r Született muzsikusokMagyarok a 2017-es komolyzenei statisztikák élén 
"
7	"2014-ben Hungarikum címmel művészi és hagyományőrző gyakorlatukért kitüntették őket. 
"
7	"A zenekar egyedi hangszerelésében megszólaltatott repertoárjával megpróbáljaminél egyszerűbbé és érthetőbbé tenni az általuk tolmácsolt műveket. 
"
7	"Az együttes ma 138 taggal működik, és fontos feladatnak tartják az utánpótlás oktatását, a magyar cigányzene, a magyar nóta és népzene ápolását, népszerűsítését is. 
"
6	"Forrás: 100 Tagú CigányzenekarA zenekar létrejöttét 1985. áprilisában szomorú esemény ihlette. 
"
4	"Id. Jároka Sándor akkori prímáskirály temetésén a hagyományok szerint több száz zenész gyűlt össze az ország több városából, és muzsikával kísérték végső útjára. 
"
6	"A jelenlévők közül sokan úgy gondolták, hogy nem csak egy ilyen fájdalmas történésnek kellene összehoznia a zenészeket. 
"
7	"A zenekar a megalakulása óta több mint ezer koncertet adott az ország legkisebb településének kultúrházától a világ számos híres koncertterméig. 
"
5	"Horkai György olimpiai bajnok vízilabdázó az ob I-ben szereplő PannErgy-Miskolci VLC-nél folytatja karrierjét, a 63 éves szakember a klub utánpótlásánál dolgozik a jövőben. 
"
5	"Az egyesült hétfőn sajtótájékoztatón, Kriza Ákos polgármester jelenlétében mutatta be hivatalosan az "" új szerzeményt "". 
"
7	"Bachner András elnök az MTI érdeklődésére elmondta, a korábbi klasszis - aki a maga idejében a világ egyik legjobb balkezese volt - szakmai tanácsadóként kapcsolódik be az utánpótlás munkájába. 
"
7	"Horkai György a miskolci pólócsapat utánpótlásában dolgozik továbbForrás: VS. hu / Kummer JánosMegjegyezte, a miskolci klubnál a legtehetségesebb játékosok számára személyre szabott külön képzést is elindítanak a jövőben, s Horkainak ebben is nagy szerepet szánnak. 
"
5	"Az 1976-os montreali olimpián arany -, négy évvel később Moszkvában bronzérmes klasszis számára nem ismeretlen a fiatalabb korosztály nevelése, mivel 2011-től ő volt utánpótlás válogatott szövetségi kapitánya. 
"
7	"TOVÁBBI CIKKEK A ROVATBÓLApró frissítések lehetnek az idei a MacBook Pro gépekÚjabb prémium okosórát készített a Tag HeuerMegújult a zsebben hordható gamer PCHa szeretne még több érdekes techhírt olvasni, akkor kövesse az Origo Techbázis Facebook-oldalát, kattintson ide! 
"
5	"Néhány nappal ezelőtt az LG Mobile\xa0bejelentette, hogy a jövőben nem feltétlenül fogja minden évben frissíteni az összes okostelefonját, helyette inkább csak akkor mutat be új modelleket, ha ténylegesen cserére szorulnak a régiek. 
"
6	"Ezzel nem ért véget a móka, a dél-koreai The Investor forrásai szerint az elvárttal ellentétben a vállalat idei csúcsmobilja nem fog bemutatkozni a februári Mobile World Congress-en. 
"
6	"LG G6Forrás: OrigoA források szerint ennek az az oka, az LG Electronics vezérigazgatója egyszerűen elkaszálta a terméket, ráadásul Jo Seong-jin közvetlenül hozta a tervezőcsapat tudomására, hogy kezdjék újra a munkát a terméken. 
"
2	"Ez rendkívül szokatlan, hiszen a vezérigazgató teljesen kikerülte az okostelefonokért felelős LG Mobile divízió vezetését a fontos döntés meghozásával és kommunikálásával, amiből ítélve nagyon felbosszanthatta a készülék. 
"
6	"Állítólag attól szökkent fel a vérnyomása, hogy igazából nem lehetett volna mivel reklámozni ( magyarán eladni ) a mobilt, ami elfogadhatatlan egy végtelenül kompetitív piacon. 
"
5	"Ha minden igaz, akkor az illetékesek február második felében dönthetnek arról, hogy mikor kívánják piacra dobni az LG G7-et. 
"
7	"\r Kapcsolódó cikkek\r A befektetési guru kiosztotta a gazdasági rendszertA részvényesek imádnák az amerikai adóreformotTovábbra is uralja a világot a kínai kereskedelemBizonytalanságokkal és hullámzásokkal teli év jön 
"
2	"A teljes képhez hozzátartozik, hogy olyan befektetési guruk, mint Warren Buffett éppen azt a gazdasági rendszert kritizálják folyamatosan, amely bár kiszolgálja az üzleti világ érdekeit, mégis évtizedek óta hatalmas egyenlőtlenséget generál az Egyesült Államokban - és máshol is. 
"
6	"Sikerek és kockázatokMindemellett viszont a bank vagyonkezelői ágazatának egy másik vezetője, Mark Haefele hangsúlyozta, Donald Trump politikája még mindig az egyik legfontosabb kockázati tényezőként szerepel a banknál. 
"
3	"A protekcionista politika és az Észak-Koreával kialakult konfliktus ugyanis könnyedén eltörölheti a jelenlegi kedvező helyezet. 
"
5	"Kedvező helyzet alatt a banknál az egészséges növekedés, az alacsony infláció, valamint az alkalmazkodó pénzügyi feltételrendszer kombinációját értik. 
"
6	"Az amerikai politika mellett a UBSa lassuló kínai növekedést emelte ki az idei év másik fontos kockázati tényezőjeként. 
"
7	"Hozzátették azonban, hogy optimisták a világ második legnagyobb gazdasága által kínált befektetési lehetőségekkel kapcsolatban. 
"
7	"Donald Trump elnöksége alatt az amerikai kormány egy üzletbarát gazdaságpolitikát támogat, amelynek része többek között a nemrég elfogadott adóreform is - mondta hétfőn a CNBC-nek Mike Ryan, a UBS Wealth Management vezető befektetési szakembere. 
"
5	"Hozzátette azonban, az új elnök igencsak megváltoztatta a képet arról, hogy mi történhet meg Washingtonban. 
"
3	"Ez pedig egyáltalán nem kockázatmentes. 
"
6	"A legutóbbi amerikai választások előtt Ryan szerint az olyan kérdések, mint az adóreform, a szabályozási környezet enyhítése vagy az infrastrukturális beruházások iránti érzékenység nem voltak aktuálisak. 
"
7	"Ez Trump elnökségével megváltozott, amiért a UBS bank „ magas osztályzattal "" jutalmazná az USA vezetőjét. 
"
7	"Egy baráti politikaA szakértő külön kiemelte az adóreformot, melynek decemberi elfogadása előttaz adórendszer szerinte „ egyáltalán nem volt hatékony "". 
"
6	"Ezzel együtt a szigorú szabályozások olyan helyzetet teremtettek, amely visszafogta a befektetői bizalmat és rontotta az üzleti hangulatot - tette hozzá. 
"
7	"Az üzleti szektornak egyértelműen kedvező Donald Trump politikájaForrás: AFP / Bryan R. SmithÉppen ezért a UBS-nél úgy látják, az adóreform ( amely például 35-ről 21 százalékra vágta vissza a társasági adót ) egyértelműen pozitív fejleményként értékelhető, még akkor is, ha a svájci pénzintézet nem minden várakozása teljesült a módosításokkal kapcsolatban. 
"
7	"Annyi igaz, hogy megteremtettük magunknak a lehetőséget, hogy továbbjussunk a csoportból. 
"
7	"Pláne akkor, ha szerdán is képesek leszünk ilyen jól játszani. "" 
"
7	"A zágrábi C csoportban Macedónia a montenegrói csapat legyőzésével biztosította továbbjutását. 
"
5	"A Veszprém macedón balszélsője, Dejan Manaszkov négyszer, az Orosházán kézilabdázó Nikola Markoszki egyszer volt eredményes. 
"
5	"Eredmények, csoportkör, 2. forduló: C csoport, Zágráb: Macedónia-Montenegró 29-28 ( 15-16 ) Szlovénia-Németország 25-25 ( 15-10 ) Az állás: 1. 
"
7	"Csehország válogatottja óriási meglepetésre 28-27-re legyőzte az olimpiai címvédő Dánia csapatát a Horvátországban zajló férfi kézilabda Európa-bajnokság csoportkörének második fordulójában, a magyar érdekeltségű D csoportban, hétfőn Zágrábban. 
"
5	"A skandináv együttes az első körben magabiztos győzelmet aratott a magyarok felett, a csehek viszont 17 góllal kikaptak a spanyoloktól, ezért már az is meglepő volt, hogy az első perctől alaposan megszorították az olimpiai bajnokot. 
"
7	"Martin Galia kapusnak sok dolga volt, de remekül védett, a dánoknak pedig öt és fél perccel a vége előtt időt kellett kérniük, mert egy 6-2-es sorozattal az ellenfelük átvette a vezetést ( 26-25 ). 
"
7	"A hajrában kettős emberhátrányban játszottak a csehek, mégis biztosítani tudták győzelmüket úgy is, hogy az utolsó másodpercben hétméterest hibáztak. 
"
5	"A cseh Ondrej Zdráhala ( b ) és a dán Anders Zachariassen a horvátországi férfi kézilabda Európa-bajnokság csoportkörének második fordulójában játszott Csehország - Dánia mérkőzésen Varasdon 2018. január 15-énForrás: MTI / Illyés TiborMindez azt jelenti, hogy szerdán a magyar válogatottnak legalább négy góllal kell legyőznie Csehországot a biztos továbbjutáshoz, hiszen mérkőzése előbb lesz, mint a spanyol-dán rangadó. 
"
7	"Utóbbi két együttes már biztosan ott lesz a középdöntőben. 
"
7	"\xa0A mezőny legeredményesebb játékosa Ondrej Zdrahala volt nyolc góllal, a Balatonfüred cseh légiósa, Stanislav Kasparek kilenc lövésből ötször volt eredményes. 
"
6	"Egyetlen percet sem foglalkoztam még a szerdai mérkőzéssel "" - mondta Daniel Kubes, a cseh válogatott szakvezetője, amikor a mérkőzés utáni sajtótájékoztatón az Origo felvetette neki, hogy meglehetősen kényelmes helyzetben várják a sorsdöntő mérkőzést. 
"
7	"Jessie Bearden Serena Williams és Roger Federer portréját alkotta meg elképesztően stílusosan: teniszlabdákból egy teniszpályán. 
"
5	"A végeredményt drón segítségével örökítette meg a magasból, majd tette közkinccsé a Twitteren. 
"
5	"A menekültstátuszt vagy a nemzetközi védelem valamely más formáját a kérelmezők 57,3 százaléka kapta meg, az elutasított kérelmek aránya 38,5 százalék volt. 
"
7	"A Németországra nehezedő migrációs nyomás így tavaly is jelentősen csökkent. 
"
6	"Egy évvel korábban még 280 ezer embert regisztráltak, a nemzetközi migrációs válság eddigi legsúlyosabb szakaszában, 2015-ben pedig 890 ezret. 
"
